batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
1,118,tool-card,50,Benin Farm Profit Calculator,farm-profit-benin,farm-profit-benin,/agriculture/farm-profit/benin,/assets/img/tools/,farm-profit-benin.webp,800x450,WebP,"Create an AfroTools web-card banner for Benin Farm Profit Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,119,tool-card,50,Burkina Faso Farm Profit Calculator,farm-profit-burkina-faso,farm-profit-burkina-faso,/agriculture/farm-profit/burkina-faso,/assets/img/tools/,farm-profit-burkina-faso.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Farm Profit Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,120,tool-card,50,Guinea Farm Profit Calculator,farm-profit-guinea,farm-profit-guinea,/agriculture/farm-profit/guinea,/assets/img/tools/,farm-profit-guinea.webp,800x450,WebP,"Create an AfroTools web-card banner for Guinea Farm Profit Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,121,tool-card,50,Madagascar Farm Profit Calculator,farm-profit-madagascar,farm-profit-madagascar,/agriculture/farm-profit/madagascar,/assets/img/tools/,farm-profit-madagascar.webp,800x450,WebP,"Create an AfroTools web-card banner for Madagascar Farm Profit Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,122,tool-card,50,Malawi Farm Profit Calculator,farm-profit-malawi,farm-profit-malawi,/agriculture/farm-profit/malawi,/assets/img/tools/,farm-profit-malawi.webp,800x450,WebP,"Create an AfroTools web-card banner for Malawi Farm Profit Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,123,tool-card,50,Mali Farm Profit Calculator,farm-profit-mali,farm-profit-mali,/agriculture/farm-profit/mali,/assets/img/tools/,farm-profit-mali.webp,800x450,WebP,"Create an AfroTools web-card banner for Mali Farm Profit Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,124,tool-card,50,Mozambique Farm Profit Calculator,farm-profit-mozambique,farm-profit-mozambique,/agriculture/farm-profit/mozambique,/assets/img/tools/,farm-profit-mozambique.webp,800x450,WebP,"Create an AfroTools web-card banner for Mozambique Farm Profit Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,125,tool-card,50,Niger Farm Profit Calculator,farm-profit-niger,farm-profit-niger,/agriculture/farm-profit/niger,/assets/img/tools/,farm-profit-niger.webp,800x450,WebP,"Create an AfroTools web-card banner for Niger Farm Profit Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,126,tool-card,50,Rwanda Farm Profit Calculator,farm-profit-rwanda,farm-profit-rwanda,/agriculture/farm-profit/rwanda,/assets/img/tools/,farm-profit-rwanda.webp,800x450,WebP,"Create an AfroTools web-card banner for Rwanda Farm Profit Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,127,tool-card,50,Zambia Farm Profit Calculator,farm-profit-zambia,farm-profit-zambia,/agriculture/farm-profit/zambia,/assets/img/tools/,farm-profit-zambia.webp,800x450,WebP,"Create an AfroTools web-card banner for Zambia Farm Profit Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,128,tool-card,50,Cameroon Fish Farming ROI,fish-farming-cameroon,fish-farming-cameroon,/agriculture/fish-farming/cameroon,/assets/img/tools/,fish-farming-cameroon.webp,800x450,WebP,"Create an AfroTools web-card banner for Cameroon Fish Farming ROI. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,129,tool-card,50,Cote d'Ivoire Fish Farming ROI,fish-farming-cote-d-ivoire,fish-farming-cote-d-ivoire,/agriculture/fish-farming/cote-d-ivoire,/assets/img/tools/,fish-farming-cote-d-ivoire.webp,800x450,WebP,"Create an AfroTools web-card banner for Cote d'Ivoire Fish Farming ROI. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,130,tool-card,50,Morocco Fish Farming ROI,fish-farming-morocco,fish-farming-morocco,/agriculture/fish-farming/morocco,/assets/img/tools/,fish-farming-morocco.webp,800x450,WebP,"Create an AfroTools web-card banner for Morocco Fish Farming ROI. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,131,tool-card,50,Rwanda Fish Farming ROI,fish-farming-rwanda,fish-farming-rwanda,/agriculture/fish-farming/rwanda,/assets/img/tools/,fish-farming-rwanda.webp,800x450,WebP,"Create an AfroTools web-card banner for Rwanda Fish Farming ROI. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,132,tool-card,50,Senegal Fish Farming ROI,fish-farming-senegal,fish-farming-senegal,/agriculture/fish-farming/senegal,/assets/img/tools/,fish-farming-senegal.webp,800x450,WebP,"Create an AfroTools web-card banner for Senegal Fish Farming ROI. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,133,tool-card,50,Angola Greenhouse Cost Estimator,greenhouse-angola,greenhouse-angola,/agriculture/greenhouse/angola,/assets/img/tools/,greenhouse-angola.webp,800x450,WebP,"Create an AfroTools web-card banner for Angola Greenhouse Cost Estimator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,134,tool-card,50,Cameroon Livestock Feed Calculator,livestock-feed-cameroon,livestock-feed-cameroon,/agriculture/livestock-feed/cameroon,/assets/img/tools/,livestock-feed-cameroon.webp,800x450,WebP,"Create an AfroTools web-card banner for Cameroon Livestock Feed Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,135,tool-card,50,Cote d'Ivoire Livestock Feed Calculator,livestock-feed-cote-d-ivoire,livestock-feed-cote-d-ivoire,/agriculture/livestock-feed/cote-d-ivoire,/assets/img/tools/,livestock-feed-cote-d-ivoire.webp,800x450,WebP,"Create an AfroTools web-card banner for Cote d'Ivoire Livestock Feed Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,136,tool-card,50,Rwanda Livestock Feed Calculator,livestock-feed-rwanda,livestock-feed-rwanda,/agriculture/livestock-feed/rwanda,/assets/img/tools/,livestock-feed-rwanda.webp,800x450,WebP,"Create an AfroTools web-card banner for Rwanda Livestock Feed Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,137,tool-card,50,Senegal Livestock Feed Calculator,livestock-feed-senegal,livestock-feed-senegal,/agriculture/livestock-feed/senegal,/assets/img/tools/,livestock-feed-senegal.webp,800x450,WebP,"Create an AfroTools web-card banner for Senegal Livestock Feed Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,138,tool-card,50,Burkina Faso Seed Rate Calculator,seed-rate-bf,seed-rate-bf,/agriculture/seed-rate/burkina-faso,/assets/img/tools/,seed-rate-bf.webp,800x450,WebP,"Create an AfroTools web-card banner for Burkina Faso Seed Rate Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,139,tool-card,50,Burundi Seed Rate Calculator,seed-rate-bi,seed-rate-bi,/agriculture/seed-rate/burundi,/assets/img/tools/,seed-rate-bi.webp,800x450,WebP,"Create an AfroTools web-card banner for Burundi Seed Rate Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,140,tool-card,50,Benin Seed Rate Calculator,seed-rate-bj,seed-rate-bj,/agriculture/seed-rate/benin,/assets/img/tools/,seed-rate-bj.webp,800x450,WebP,"Create an AfroTools web-card banner for Benin Seed Rate Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,141,tool-card,50,Botswana Seed Rate Calculator,seed-rate-bw,seed-rate-bw,/agriculture/seed-rate/botswana,/assets/img/tools/,seed-rate-bw.webp,800x450,WebP,"Create an AfroTools web-card banner for Botswana Seed Rate Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,142,tool-card,50,DR Congo Seed Rate Calculator,seed-rate-cd,seed-rate-cd,/agriculture/seed-rate/dr-congo,/assets/img/tools/,seed-rate-cd.webp,800x450,WebP,"Create an AfroTools web-card banner for DR Congo Seed Rate Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,143,tool-card,50,Central African Republic Seed Rate Calculator,seed-rate-cf,seed-rate-cf,/agriculture/seed-rate/central-african-republic,/assets/img/tools/,seed-rate-cf.webp,800x450,WebP,"Create an AfroTools web-card banner for Central African Republic Seed Rate Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,144,tool-card,50,Congo (Brazzaville) Seed Rate Calculator,seed-rate-cg,seed-rate-cg,/agriculture/seed-rate/congo-brazzaville,/assets/img/tools/,seed-rate-cg.webp,800x450,WebP,"Create an AfroTools web-card banner for Congo (Brazzaville) Seed Rate Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,145,tool-card,50,Cabo Verde Seed Rate Calculator,seed-rate-cv,seed-rate-cv,/agriculture/seed-rate/cabo-verde,/assets/img/tools/,seed-rate-cv.webp,800x450,WebP,"Create an AfroTools web-card banner for Cabo Verde Seed Rate Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,146,tool-card,50,Djibouti Seed Rate Calculator,seed-rate-dj,seed-rate-dj,/agriculture/seed-rate/djibouti,/assets/img/tools/,seed-rate-dj.webp,800x450,WebP,"Create an AfroTools web-card banner for Djibouti Seed Rate Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,147,tool-card,50,Algeria Seed Rate Calculator,seed-rate-dz,seed-rate-dz,/agriculture/seed-rate/algeria,/assets/img/tools/,seed-rate-dz.webp,800x450,WebP,"Create an AfroTools web-card banner for Algeria Seed Rate Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,148,tool-card,50,Eritrea Seed Rate Calculator,seed-rate-er,seed-rate-er,/agriculture/seed-rate/eritrea,/assets/img/tools/,seed-rate-er.webp,800x450,WebP,"Create an AfroTools web-card banner for Eritrea Seed Rate Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,149,tool-card,50,Gabon Seed Rate Calculator,seed-rate-ga,seed-rate-ga,/agriculture/seed-rate/gabon,/assets/img/tools/,seed-rate-ga.webp,800x450,WebP,"Create an AfroTools web-card banner for Gabon Seed Rate Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,150,tool-card,50,Gambia Seed Rate Calculator,seed-rate-gm,seed-rate-gm,/agriculture/seed-rate/gambia,/assets/img/tools/,seed-rate-gm.webp,800x450,WebP,"Create an AfroTools web-card banner for Gambia Seed Rate Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,151,tool-card,50,Guinea Seed Rate Calculator,seed-rate-gn,seed-rate-gn,/agriculture/seed-rate/guinea,/assets/img/tools/,seed-rate-gn.webp,800x450,WebP,"Create an AfroTools web-card banner for Guinea Seed Rate Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,152,tool-card,50,Equatorial Guinea Seed Rate Calculator,seed-rate-gq,seed-rate-gq,/agriculture/seed-rate/equatorial-guinea,/assets/img/tools/,seed-rate-gq.webp,800x450,WebP,"Create an AfroTools web-card banner for Equatorial Guinea Seed Rate Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,153,tool-card,50,Guinea-Bissau Seed Rate Calculator,seed-rate-gw,seed-rate-gw,/agriculture/seed-rate/guinea-bissau,/assets/img/tools/,seed-rate-gw.webp,800x450,WebP,"Create an AfroTools web-card banner for Guinea-Bissau Seed Rate Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,154,tool-card,50,Comoros Seed Rate Calculator,seed-rate-km,seed-rate-km,/agriculture/seed-rate/comoros,/assets/img/tools/,seed-rate-km.webp,800x450,WebP,"Create an AfroTools web-card banner for Comoros Seed Rate Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,155,tool-card,50,Liberia Seed Rate Calculator,seed-rate-lr,seed-rate-lr,/agriculture/seed-rate/liberia,/assets/img/tools/,seed-rate-lr.webp,800x450,WebP,"Create an AfroTools web-card banner for Liberia Seed Rate Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,156,tool-card,50,Lesotho Seed Rate Calculator,seed-rate-ls,seed-rate-ls,/agriculture/seed-rate/lesotho,/assets/img/tools/,seed-rate-ls.webp,800x450,WebP,"Create an AfroTools web-card banner for Lesotho Seed Rate Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,157,tool-card,50,Libya Seed Rate Calculator,seed-rate-ly,seed-rate-ly,/agriculture/seed-rate/libya,/assets/img/tools/,seed-rate-ly.webp,800x450,WebP,"Create an AfroTools web-card banner for Libya Seed Rate Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,158,tool-card,50,Madagascar Seed Rate Calculator,seed-rate-mg,seed-rate-mg,/agriculture/seed-rate/madagascar,/assets/img/tools/,seed-rate-mg.webp,800x450,WebP,"Create an AfroTools web-card banner for Madagascar Seed Rate Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,159,tool-card,50,Mali Seed Rate Calculator,seed-rate-ml,seed-rate-ml,/agriculture/seed-rate/mali,/assets/img/tools/,seed-rate-ml.webp,800x450,WebP,"Create an AfroTools web-card banner for Mali Seed Rate Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,160,tool-card,50,Mauritania Seed Rate Calculator,seed-rate-mr,seed-rate-mr,/agriculture/seed-rate/mauritania,/assets/img/tools/,seed-rate-mr.webp,800x450,WebP,"Create an AfroTools web-card banner for Mauritania Seed Rate Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,161,tool-card,50,Mauritius Seed Rate Calculator,seed-rate-mu,seed-rate-mu,/agriculture/seed-rate/mauritius,/assets/img/tools/,seed-rate-mu.webp,800x450,WebP,"Create an AfroTools web-card banner for Mauritius Seed Rate Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,162,tool-card,50,Malawi Seed Rate Calculator,seed-rate-mw,seed-rate-mw,/agriculture/seed-rate/malawi,/assets/img/tools/,seed-rate-mw.webp,800x450,WebP,"Create an AfroTools web-card banner for Malawi Seed Rate Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,163,tool-card,50,Namibia Seed Rate Calculator,seed-rate-na,seed-rate-na,/agriculture/seed-rate/namibia,/assets/img/tools/,seed-rate-na.webp,800x450,WebP,"Create an AfroTools web-card banner for Namibia Seed Rate Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,164,tool-card,50,Niger Seed Rate Calculator,seed-rate-ne,seed-rate-ne,/agriculture/seed-rate/niger,/assets/img/tools/,seed-rate-ne.webp,800x450,WebP,"Create an AfroTools web-card banner for Niger Seed Rate Calculator. Style: minimal geometric objects with tactile paper grain. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,165,tool-card,50,Rwanda Seed Rate Calculator,seed-rate-rw,seed-rate-rw,/agriculture/seed-rate/rwanda,/assets/img/tools/,seed-rate-rw.webp,800x450,WebP,"Create an AfroTools web-card banner for Rwanda Seed Rate Calculator. Style: watercolor wash with clean ink line. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,166,tool-card,50,Seychelles Seed Rate Calculator,seed-rate-sc,seed-rate-sc,/agriculture/seed-rate/seychelles,/assets/img/tools/,seed-rate-sc.webp,800x450,WebP,"Create an AfroTools web-card banner for Seychelles Seed Rate Calculator. Style: soft 3D clay still life. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,167,tool-card,50,Sudan Seed Rate Calculator,seed-rate-sd,seed-rate-sd,/agriculture/seed-rate/sudan,/assets/img/tools/,seed-rate-sd.webp,800x450,WebP,"Create an AfroTools web-card banner for Sudan Seed Rate Calculator. Style: modern dashboard abstraction with warm neutral lighting. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,168,tool-card,50,Sierra Leone Seed Rate Calculator,seed-rate-sl,seed-rate-sl,/agriculture/seed-rate/sierra-leone,/assets/img/tools/,seed-rate-sl.webp,800x450,WebP,"Create an AfroTools web-card banner for Sierra Leone Seed Rate Calculator. Style: editorial isometric scene with restrained colors. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,169,tool-card,50,Senegal Seed Rate Calculator,seed-rate-sn,seed-rate-sn,/agriculture/seed-rate/senegal,/assets/img/tools/,seed-rate-sn.webp,800x450,WebP,"Create an AfroTools web-card banner for Senegal Seed Rate Calculator. Style: simple doodle with soft pastel fills and black outline. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,170,tool-card,50,Somalia Seed Rate Calculator,seed-rate-so,seed-rate-so,/agriculture/seed-rate/somalia,/assets/img/tools/,seed-rate-so.webp,800x450,WebP,"Create an AfroTools web-card banner for Somalia Seed Rate Calculator. Style: flat paper-cut illustration with gentle shadows. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
1,171,tool-card,50,South Sudan Seed Rate Calculator,seed-rate-ss,seed-rate-ss,/agriculture/seed-rate/south-sudan,/assets/img/tools/,seed-rate-ss.webp,800x450,WebP,"Create an AfroTools web-card banner for South Sudan Seed Rate Calculator. Style: calm realistic workspace photo style. Show field planning, produce, irrigation, feed bags, seed packets, farm notebook, and calculator objects. No readable text, no logos, no brand marks. 16:9, polished, useful for social share cards.",Canonical app image. Reuse for translated pages unless visible localized text is required. Category=agriculture; tier=T3.
