batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
184,car-hero,414,Hyundai Elantra 2013,hyundai-elantra-2013,hyundai-elantra-2013,/cars/vehicle/hyundai-elantra-2013/,/assets/img/cars/hyundai/elantra/2013/,hyundai-elantra-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Hyundai Elantra 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
185,car-hero,401,Lexus GX 2014,lexus-gx-2014,lexus-gx-2014,/cars/vehicle/lexus-gx-2014/,/assets/img/cars/lexus/gx/2014/,lexus-gx-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
186,car-hero,401,Lexus GX 2017,lexus-gx-2017,lexus-gx-2017,/cars/vehicle/lexus-gx-2017/,/assets/img/cars/lexus/gx/2017/,lexus-gx-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
187,car-hero,400,Lexus GX 2020,lexus-gx-2020,lexus-gx-2020,/cars/vehicle/lexus-gx-2020/,/assets/img/cars/lexus/gx/2020/,lexus-gx-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
188,car-hero,400,Lexus GX 2023,lexus-gx-2023,lexus-gx-2023,/cars/vehicle/lexus-gx-2023/,/assets/img/cars/lexus/gx/2023/,lexus-gx-2023-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
189,car-hero,400,Lexus NX 2015,lexus-nx-2015,lexus-nx-2015,/cars/vehicle/lexus-nx-2015/,/assets/img/cars/lexus/nx/2015/,lexus-nx-2015-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2015. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
190,car-hero,400,Lexus NX 2017,lexus-nx-2017,lexus-nx-2017,/cars/vehicle/lexus-nx-2017/,/assets/img/cars/lexus/nx/2017/,lexus-nx-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
191,car-hero,399,Lexus NX 2019,lexus-nx-2019,lexus-nx-2019,/cars/vehicle/lexus-nx-2019/,/assets/img/cars/lexus/nx/2019/,lexus-nx-2019-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2019. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
192,car-hero,399,Lexus NX 2021,lexus-nx-2021,lexus-nx-2021,/cars/vehicle/lexus-nx-2021/,/assets/img/cars/lexus/nx/2021/,lexus-nx-2021-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
193,car-hero,399,Lexus NX 2023,lexus-nx-2023,lexus-nx-2023,/cars/vehicle/lexus-nx-2023/,/assets/img/cars/lexus/nx/2023/,lexus-nx-2023-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
194,car-hero,399,Lexus RX 2004,lexus-rx-2004,lexus-rx-2004,/cars/vehicle/lexus-rx-2004/,/assets/img/cars/lexus/rx/2004/,lexus-rx-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
195,car-hero,398,Lexus RX 2007,lexus-rx-2007,lexus-rx-2007,/cars/vehicle/lexus-rx-2007/,/assets/img/cars/lexus/rx/2007/,lexus-rx-2007-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
196,car-hero,398,Lexus RX 2010,lexus-rx-2010,lexus-rx-2010,/cars/vehicle/lexus-rx-2010/,/assets/img/cars/lexus/rx/2010/,lexus-rx-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
197,car-hero,398,Lexus RX 2013,lexus-rx-2013,lexus-rx-2013,/cars/vehicle/lexus-rx-2013/,/assets/img/cars/lexus/rx/2013/,lexus-rx-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
198,car-hero,398,Lexus RX 2016,lexus-rx-2016,lexus-rx-2016,/cars/vehicle/lexus-rx-2016/,/assets/img/cars/lexus/rx/2016/,lexus-rx-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
199,car-hero,397,Lexus RX 2018,lexus-rx-2018,lexus-rx-2018,/cars/vehicle/lexus-rx-2018/,/assets/img/cars/lexus/rx/2018/,lexus-rx-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
200,car-hero,397,Lexus RX 2020,lexus-rx-2020,lexus-rx-2020,/cars/vehicle/lexus-rx-2020/,/assets/img/cars/lexus/rx/2020/,lexus-rx-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
201,car-hero,397,Lexus RX 2022,lexus-rx-2022,lexus-rx-2022,/cars/vehicle/lexus-rx-2022/,/assets/img/cars/lexus/rx/2022/,lexus-rx-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
202,car-hero,397,Mazda Atenza / Mazda 6 2005,mazda-atenza-mazda-6-2005,mazda-atenza-mazda-6-2005,/cars/vehicle/mazda-atenza-mazda-6-2005/,/assets/img/cars/mazda/atenza-mazda-6/2005/,mazda-atenza-mazda-6-2005-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
203,car-hero,396,Mazda Atenza / Mazda 6 2008,mazda-atenza-mazda-6-2008,mazda-atenza-mazda-6-2008,/cars/vehicle/mazda-atenza-mazda-6-2008/,/assets/img/cars/mazda/atenza-mazda-6/2008/,mazda-atenza-mazda-6-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
204,car-hero,396,Mazda Atenza / Mazda 6 2011,mazda-atenza-mazda-6-2011,mazda-atenza-mazda-6-2011,/cars/vehicle/mazda-atenza-mazda-6-2011/,/assets/img/cars/mazda/atenza-mazda-6/2011/,mazda-atenza-mazda-6-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
205,car-hero,396,Mazda Atenza / Mazda 6 2014,mazda-atenza-mazda-6-2014,mazda-atenza-mazda-6-2014,/cars/vehicle/mazda-atenza-mazda-6-2014/,/assets/img/cars/mazda/atenza-mazda-6/2014/,mazda-atenza-mazda-6-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
206,car-hero,396,Mazda Atenza / Mazda 6 2017,mazda-atenza-mazda-6-2017,mazda-atenza-mazda-6-2017,/cars/vehicle/mazda-atenza-mazda-6-2017/,/assets/img/cars/mazda/atenza-mazda-6/2017/,mazda-atenza-mazda-6-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
207,car-hero,395,Mazda Atenza / Mazda 6 2020,mazda-atenza-mazda-6-2020,mazda-atenza-mazda-6-2020,/cars/vehicle/mazda-atenza-mazda-6-2020/,/assets/img/cars/mazda/atenza-mazda-6/2020/,mazda-atenza-mazda-6-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=sedan.
208,car-hero,395,Mazda BT-50 2008,mazda-bt-50-2008,mazda-bt-50-2008,/cars/vehicle/mazda-bt-50-2008/,/assets/img/cars/mazda/bt-50/2008/,mazda-bt-50-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
209,car-hero,395,Mazda BT-50 2012,mazda-bt-50-2012,mazda-bt-50-2012,/cars/vehicle/mazda-bt-50-2012/,/assets/img/cars/mazda/bt-50/2012/,mazda-bt-50-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
210,car-hero,395,Mazda BT-50 2015,mazda-bt-50-2015,mazda-bt-50-2015,/cars/vehicle/mazda-bt-50-2015/,/assets/img/cars/mazda/bt-50/2015/,mazda-bt-50-2015-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2015. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
211,car-hero,394,Mazda BT-50 2018,mazda-bt-50-2018,mazda-bt-50-2018,/cars/vehicle/mazda-bt-50-2018/,/assets/img/cars/mazda/bt-50/2018/,mazda-bt-50-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
212,car-hero,394,Mazda BT-50 2021,mazda-bt-50-2021,mazda-bt-50-2021,/cars/vehicle/mazda-bt-50-2021/,/assets/img/cars/mazda/bt-50/2021/,mazda-bt-50-2021-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
213,car-hero,394,Mazda BT-50 2024,mazda-bt-50-2024,mazda-bt-50-2024,/cars/vehicle/mazda-bt-50-2024/,/assets/img/cars/mazda/bt-50/2024/,mazda-bt-50-2024-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=pickup.
214,car-hero,394,Mazda CX-5 2012,mazda-cx-5-2012,mazda-cx-5-2012,/cars/vehicle/mazda-cx-5-2012/,/assets/img/cars/mazda/cx-5/2012/,mazda-cx-5-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
215,car-hero,393,Mazda CX-5 2014,mazda-cx-5-2014,mazda-cx-5-2014,/cars/vehicle/mazda-cx-5-2014/,/assets/img/cars/mazda/cx-5/2014/,mazda-cx-5-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
216,car-hero,393,Mazda CX-5 2016,mazda-cx-5-2016,mazda-cx-5-2016,/cars/vehicle/mazda-cx-5-2016/,/assets/img/cars/mazda/cx-5/2016/,mazda-cx-5-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
217,car-hero,393,Mazda CX-5 2018,mazda-cx-5-2018,mazda-cx-5-2018,/cars/vehicle/mazda-cx-5-2018/,/assets/img/cars/mazda/cx-5/2018/,mazda-cx-5-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
218,car-hero,393,Mazda CX-5 2020,mazda-cx-5-2020,mazda-cx-5-2020,/cars/vehicle/mazda-cx-5-2020/,/assets/img/cars/mazda/cx-5/2020/,mazda-cx-5-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
219,car-hero,392,Mazda CX-5 2022,mazda-cx-5-2022,mazda-cx-5-2022,/cars/vehicle/mazda-cx-5-2022/,/assets/img/cars/mazda/cx-5/2022/,mazda-cx-5-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
220,car-hero,392,Mazda CX-5 2024,mazda-cx-5-2024,mazda-cx-5-2024,/cars/vehicle/mazda-cx-5-2024/,/assets/img/cars/mazda/cx-5/2024/,mazda-cx-5-2024-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=suv.
221,car-hero,392,Mazda Demio / Mazda 2 2005,mazda-demio-2005,mazda-demio-2005,/cars/vehicle/mazda-demio-2005/,/assets/img/cars/mazda/demio/2005/,mazda-demio-2005-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback.
222,car-hero,392,Mazda Demio / Mazda 2 2008,mazda-demio-2008,mazda-demio-2008,/cars/vehicle/mazda-demio-2008/,/assets/img/cars/mazda/demio/2008/,mazda-demio-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback.
223,car-hero,391,Mazda Demio / Mazda 2 2011,mazda-demio-2011,mazda-demio-2011,/cars/vehicle/mazda-demio-2011/,/assets/img/cars/mazda/demio/2011/,mazda-demio-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback.
224,car-hero,391,Mazda Demio / Mazda 2 2014,mazda-demio-2014,mazda-demio-2014,/cars/vehicle/mazda-demio-2014/,/assets/img/cars/mazda/demio/2014/,mazda-demio-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback.
225,car-hero,391,Mazda Demio / Mazda 2 2020,mazda-demio-2020,mazda-demio-2020,/cars/vehicle/mazda-demio-2020/,/assets/img/cars/mazda/demio/2020/,mazda-demio-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no logo emphasis, 16:10 crop.",Car detail hero and listing thumbnail. Body type=hatchback.
226,kitchen-recipe,440,Dovi - Finished dish hero,dovi-zw,dovi-zw,/tools/afrokitchen/recipes/dovi-zw/,/assets/img/kitchen/,dovi-zw.webp,800x600,WebP,"Finished Dovi, a Zimbabwe stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Zimbabwe.
227,kitchen-recipe,440,Sadza neNyama - Finished dish hero,sadza-nenyama-zw,sadza-nenyama-zw,/tools/afrokitchen/recipes/sadza-nenyama-zw/,/assets/img/kitchen/,sadza-nenyama-zw.webp,800x600,WebP,"Finished Sadza neNyama, a Zimbabwe main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Zimbabwe.
228,kitchen-recipe,440,Dobara Biskra - Finished dish hero,dobara-biskra-dz,dobara-biskra-dz,/tools/afrokitchen/recipes/dobara-biskra-dz/,/assets/img/kitchen/,dobara-biskra-dz.webp,800x600,WebP,"Finished Dobara Biskra, a Algeria stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Algeria.
229,kitchen-recipe,440,Mhadjeb - Finished dish hero,mhadjeb-dz,mhadjeb-dz,/tools/afrokitchen/recipes/mhadjeb-dz/,/assets/img/kitchen/,mhadjeb-dz.webp,800x600,WebP,"Finished Mhadjeb, a Algeria street-food, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Algeria.
230,kitchen-recipe,440,Rechta Algeroise - Finished dish hero,rechta-algeroise-dz,rechta-algeroise-dz,/tools/afrokitchen/recipes/rechta-algeroise-dz/,/assets/img/kitchen/,rechta-algeroise-dz.webp,800x600,WebP,"Finished Rechta Algeroise, a Algeria main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Algeria.
231,kitchen-recipe,440,Tajine Zitoun - Finished dish hero,tajine-zitoun-dz,tajine-zitoun-dz,/tools/afrokitchen/recipes/tajine-zitoun-dz/,/assets/img/kitchen/,tajine-zitoun-dz.webp,800x600,WebP,"Finished Tajine Zitoun, a Algeria main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Algeria.
232,kitchen-recipe,440,Calulu de Peixe - Finished dish hero,calulu-de-peixe-ao,calulu-de-peixe-ao,/tools/afrokitchen/recipes/calulu-de-peixe-ao/,/assets/img/kitchen/,calulu-de-peixe-ao.webp,800x600,WebP,"Finished Calulu de Peixe, a Angola stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Angola.
233,kitchen-recipe,440,Funge de Bombo - Finished dish hero,funge-de-bombo-ao,funge-de-bombo-ao,/tools/afrokitchen/recipes/funge-de-bombo-ao/,/assets/img/kitchen/,funge-de-bombo-ao.webp,800x600,WebP,"Finished Funge de Bombo, a Angola side, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Angola.
234,kitchen-recipe,440,Muamba de Galinha - Finished dish hero,muamba-de-galinha-ao,muamba-de-galinha-ao,/tools/afrokitchen/recipes/muamba-de-galinha-ao/,/assets/img/kitchen/,muamba-de-galinha-ao.webp,800x600,WebP,"Finished Muamba de Galinha, a Angola main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Angola.
235,kitchen-recipe,440,Atassi Watche - Finished dish hero,atassi-watche-bj,atassi-watche-bj,/tools/afrokitchen/recipes/atassi-watche-bj/,/assets/img/kitchen/,atassi-watche-bj.webp,800x600,WebP,"Finished Atassi Watche, a Benin main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Benin.
236,kitchen-recipe,440,Dakouin - Finished dish hero,dakouin-bj,dakouin-bj,/tools/afrokitchen/recipes/dakouin-bj/,/assets/img/kitchen/,dakouin-bj.webp,800x600,WebP,"Finished Dakouin, a Benin main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Benin.
237,kitchen-recipe,440,Poisson au Moyo - Finished dish hero,poisson-moyo-bj,poisson-moyo-bj,/tools/afrokitchen/recipes/poisson-moyo-bj/,/assets/img/kitchen/,poisson-moyo-bj.webp,800x600,WebP,"Finished Poisson au Moyo, a Benin seafood, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Benin.
238,kitchen-recipe,440,Dikgobe - Finished dish hero,dikgobe-bw,dikgobe-bw,/tools/afrokitchen/recipes/dikgobe-bw/,/assets/img/kitchen/,dikgobe-bw.webp,800x600,WebP,"Finished Dikgobe, a Botswana main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Botswana.
239,kitchen-recipe,440,Phane - Finished dish hero,phane-bw,phane-bw,/tools/afrokitchen/recipes/phane-bw/,/assets/img/kitchen/,phane-bw.webp,800x600,WebP,"Finished Phane, a Botswana main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Botswana.
240,kitchen-recipe,440,Gonre - Finished dish hero,gonre-bf,gonre-bf,/tools/afrokitchen/recipes/gonre-bf/,/assets/img/kitchen/,gonre-bf.webp,800x600,WebP,"Finished Gonre, a Burkina Faso side, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burkina Faso.
241,kitchen-recipe,440,Zamne - Finished dish hero,zamne-bf,zamne-bf,/tools/afrokitchen/recipes/zamne-bf/,/assets/img/kitchen/,zamne-bf.webp,800x600,WebP,"Finished Zamne, a Burkina Faso main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burkina Faso.
242,kitchen-recipe,440,Agatoke - Finished dish hero,agatoke-bi,agatoke-bi,/tools/afrokitchen/recipes/agatoke-bi/,/assets/img/kitchen/,agatoke-bi.webp,800x600,WebP,"Finished Agatoke, a Burundi main, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burundi.
243,kitchen-recipe,440,Burundian Brochettes - Finished dish hero,burundian-brochettes-bi,burundian-brochettes-bi,/tools/afrokitchen/recipes/burundian-brochettes-bi/,/assets/img/kitchen/,burundian-brochettes-bi.webp,800x600,WebP,"Finished Burundian Brochettes, a Burundi grill, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burundi.
244,kitchen-recipe,440,Ibiharage - Finished dish hero,ibiharage-bi,ibiharage-bi,/tools/afrokitchen/recipes/ibiharage-bi/,/assets/img/kitchen/,ibiharage-bi.webp,800x600,WebP,"Finished Ibiharage, a Burundi stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burundi.
245,kitchen-recipe,440,Ikivuguto - Finished dish hero,ikivuguto-bi,ikivuguto-bi,/tools/afrokitchen/recipes/ikivuguto-bi/,/assets/img/kitchen/,ikivuguto-bi.webp,800x600,WebP,"Finished Ikivuguto, a Burundi beverage, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burundi.
246,kitchen-recipe,440,Isombe with Peanut - Finished dish hero,isombe-peanut-bi,isombe-peanut-bi,/tools/afrokitchen/recipes/isombe-peanut-bi/,/assets/img/kitchen/,isombe-peanut-bi.webp,800x600,WebP,"Finished Isombe with Peanut, a Burundi stew, plated finished dish in warm natural light, inspectable texture, no text, no logos. No text, no logos, natural food texture, realistic, 4:3 crop.",AfroKitchen hero asset. Country=Burundi.
