batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,280,afrostream-avatar,82,Gravity Omutujju avatar,gravity-omutujju,gravity-omutujju,/tools/afrostream/creator.html?slug=gravity-omutujju,/assets/img/afrostream/creators/,gravity-omutujju-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/gravityomutujju. Backup reference: https://youtube.com/@GravityOfficial. Create a close AfroStream cartoon avatar for Gravity Omutujju, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Music, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/gravityomutujju; backup: https://youtube.com/@GravityOfficial. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
2,281,afrostream-avatar,82,The Hostel UG avatar,the-hostel-ug,the-hostel-ug,/tools/afrostream/creator.html?slug=the-hostel-ug,/assets/img/afrostream/creators/,the-hostel-ug-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/thehostelug. Backup reference: https://www.google.com/search?tbm=isch&q=The%20Hostel%20UG%20UG%20official%20profile%20portrait. Create a close AfroStream cartoon avatar for The Hostel UG, profile badge or group/channel caricature. Use the online reference to capture recognizable public-profile cues: logo colors, channel vibe, group silhouette, recurring outfit/color cues, and profile composition. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Comedy, Entertainment; instagram. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/thehostelug; backup: https://www.google.com/search?tbm=isch&q=The%20Hostel%20UG%20UG%20official%20profile%20portrait. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
2,282,afrostream-avatar,82,Jose Chameleone avatar,jose-chameleone,jose-chameleone,/tools/afrostream/creator.html?slug=jose-chameleone,/assets/img/afrostream/creators/,jose-chameleone-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/josechameleone. Backup reference: https://youtube.com/@Chameleone. Create a close AfroStream cartoon avatar for Jose Chameleone, single-person caricature portrait. Use the online reference to capture recognizable public-profile cues: face shape, hairstyle, facial hair, glasses, skin tone, signature outfit colors, posture, and profile-photo vibe. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Music, Entertainment; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/josechameleone; backup: https://youtube.com/@Chameleone. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
2,283,afrostream-avatar,82,Flavia Tumusiime avatar,flavia-tumusiime,flavia-tumusiime,/tools/afrostream/creator.html?slug=flavia-tumusiime,/assets/img/afrostream/creators/,flavia-tumusiime-avatar.webp,400x400,WebP,"Check reference first: https://instagram.com/flaviatumusiime. Backup reference: https://youtube.com/@FlaviaTumusiime. Create a close AfroStream cartoon avatar for Flavia Tumusiime, profile badge or group/channel caricature. Use the online reference to capture recognizable public-profile cues: logo colors, channel vibe, group silhouette, recurring outfit/color cues, and profile composition. Keep it a hand-drawn doodle/sketch avatar with soft pastel fills and clean black outline, not photorealistic and not a traced copy of one photo. Context: UG; Lifestyle, Entertainment, Media; youtube. Centered 400x400 head-and-shoulders or badge-safe crop, expressive, no readable text, no platform UI, no exact logos.","Online reference required before generation. Primary reference: https://instagram.com/flaviatumusiime; backup: https://youtube.com/@FlaviaTumusiime. Use close cartoon/sketch resemblance from visible cues, no photorealistic copy, no platform UI. Closer avatar prompt: cartoon/sketch caricature with recognizable public-persona cues, avoiding single-photo copying, logos, and photorealism."
2,284,car-hero,78,Ford Ranger 2005,ford-ranger-2005,ford-ranger-2005,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2005/,ford-ranger-2005-hero.webp,800x500,WebP,"Create a realistic editorial car hero image of a 2005 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2005. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,285,car-hero,78,Ford Ranger 2008,ford-ranger-2008,ford-ranger-2008,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2008/,ford-ranger-2008-hero.webp,800x500,WebP,"Create a realistic editorial car hero image of a 2008 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2008. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,286,car-hero,78,Ford Ranger 2012,ford-ranger-2012,ford-ranger-2012,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2012/,ford-ranger-2012-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2012 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2012. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,287,car-hero,78,Ford Ranger 2015,ford-ranger-2015,ford-ranger-2015,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2015/,ford-ranger-2015-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2015 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2015. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,288,car-hero,78,Ford Ranger 2020,ford-ranger-2020,ford-ranger-2020,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2020/,ford-ranger-2020-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2020 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2020. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,289,car-hero,78,Ford Ranger 2023,ford-ranger-2023,ford-ranger-2023,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/ford/ranger/2023/,ford-ranger-2023-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2023 Ford Ranger, pickup, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for ford-ranger-2023. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,290,car-hero,78,Honda Accord 2003,honda-accord-2003,honda-accord-2003,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2003/,honda-accord-2003-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2003 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2003. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,291,car-hero,78,Honda Accord 2005,honda-accord-2005,honda-accord-2005,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2005/,honda-accord-2005-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2005 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2005. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,292,car-hero,78,Honda Accord 2008,honda-accord-2008,honda-accord-2008,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2008/,honda-accord-2008-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2008 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2008. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,293,car-hero,78,Honda Accord 2011,honda-accord-2011,honda-accord-2011,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2011/,honda-accord-2011-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2011 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2011. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,294,car-hero,78,Honda Accord 2016,honda-accord-2016,honda-accord-2016,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2016/,honda-accord-2016-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2016 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2016. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,295,car-hero,78,Honda Accord 2018,honda-accord-2018,honda-accord-2018,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2018/,honda-accord-2018-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2018 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2018. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,296,car-hero,78,Honda Accord 2020,honda-accord-2020,honda-accord-2020,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2020/,honda-accord-2020-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2020 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2020. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,297,car-hero,78,Honda Accord 2022,honda-accord-2022,honda-accord-2022,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/accord/2022/,honda-accord-2022-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2022 Honda Accord, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-accord-2022. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,298,car-hero,78,Honda CR-V 2004,honda-cr-v-2004,honda-cr-v-2004,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2004/,honda-cr-v-2004-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2004 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2004. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,299,car-hero,78,Honda CR-V 2007,honda-cr-v-2007,honda-cr-v-2007,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2007/,honda-cr-v-2007-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2007 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2007. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,300,car-hero,78,Honda CR-V 2010,honda-cr-v-2010,honda-cr-v-2010,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2010/,honda-cr-v-2010-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2010 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2010. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,301,car-hero,78,Honda CR-V 2013,honda-cr-v-2013,honda-cr-v-2013,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2013/,honda-cr-v-2013-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2013 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2013. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,302,car-hero,78,Honda CR-V 2018,honda-cr-v-2018,honda-cr-v-2018,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2018/,honda-cr-v-2018-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2018 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2018. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,303,car-hero,78,Honda CR-V 2023,honda-cr-v-2023,honda-cr-v-2023,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/honda/cr-v/2023/,honda-cr-v-2023-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2023 Honda CR-V, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for honda-cr-v-2023. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,304,car-hero,78,Hyundai Elantra 2004,hyundai-elantra-2004,hyundai-elantra-2004,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2004/,hyundai-elantra-2004-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2004 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2004. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,305,car-hero,78,Hyundai Elantra 2007,hyundai-elantra-2007,hyundai-elantra-2007,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2007/,hyundai-elantra-2007-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2007 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2007. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,306,car-hero,78,Hyundai Elantra 2010,hyundai-elantra-2010,hyundai-elantra-2010,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2010/,hyundai-elantra-2010-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2010 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2010. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,307,car-hero,78,Hyundai Elantra 2013,hyundai-elantra-2013,hyundai-elantra-2013,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2013/,hyundai-elantra-2013-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2013 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2013. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,308,car-hero,78,Hyundai Elantra 2016,hyundai-elantra-2016,hyundai-elantra-2016,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2016/,hyundai-elantra-2016-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2016 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2016. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,309,car-hero,78,Hyundai Elantra 2020,hyundai-elantra-2020,hyundai-elantra-2020,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2020/,hyundai-elantra-2020-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2020 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2020. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,310,car-hero,78,Hyundai Elantra 2023,hyundai-elantra-2023,hyundai-elantra-2023,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/hyundai/elantra/2023/,hyundai-elantra-2023-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2023 Hyundai Elantra, sedan, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for hyundai-elantra-2023. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,311,car-hero,78,Kia Sportage 2005,kia-sportage-2005,kia-sportage-2005,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2005/,kia-sportage-2005-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2005 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2005. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,312,car-hero,78,Kia Sportage 2008,kia-sportage-2008,kia-sportage-2008,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2008/,kia-sportage-2008-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2008 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2008. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,313,car-hero,78,Kia Sportage 2011,kia-sportage-2011,kia-sportage-2011,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2011/,kia-sportage-2011-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2011 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2011. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,314,car-hero,78,Kia Sportage 2014,kia-sportage-2014,kia-sportage-2014,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2014/,kia-sportage-2014-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2014 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2014. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,315,car-hero,78,Kia Sportage 2020,kia-sportage-2020,kia-sportage-2020,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2020/,kia-sportage-2020-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2020 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2020. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,316,car-hero,78,Kia Sportage 2023,kia-sportage-2023,kia-sportage-2023,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/kia/sportage/2023/,kia-sportage-2023-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2023 Kia Sportage, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for kia-sportage-2023. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,317,car-hero,78,Lexus RX 2004,lexus-rx-2004,lexus-rx-2004,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2004/,lexus-rx-2004-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2004 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2004. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,318,car-hero,78,Lexus RX 2007,lexus-rx-2007,lexus-rx-2007,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2007/,lexus-rx-2007-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2007 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2007. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,319,car-hero,78,Lexus RX 2010,lexus-rx-2010,lexus-rx-2010,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2010/,lexus-rx-2010-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2010 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2010. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,320,car-hero,78,Lexus RX 2013,lexus-rx-2013,lexus-rx-2013,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2013/,lexus-rx-2013-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2013 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2013. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,321,car-hero,78,Lexus RX 2016,lexus-rx-2016,lexus-rx-2016,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2016/,lexus-rx-2016-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2016 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2016. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,322,car-hero,78,Lexus RX 2018,lexus-rx-2018,lexus-rx-2018,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2018/,lexus-rx-2018-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2018 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2018. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,323,car-hero,78,Lexus RX 2020,lexus-rx-2020,lexus-rx-2020,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2020/,lexus-rx-2020-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2020 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2020. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,324,car-hero,78,Lexus RX 2022,lexus-rx-2022,lexus-rx-2022,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/lexus/rx/2022/,lexus-rx-2022-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2022 Lexus RX, suv, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for lexus-rx-2022. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
2,325,car-hero,78,Mazda Demio / Mazda 2 2005,mazda-demio-2005,mazda-demio-2005,/tools/vehicle-import-duty/,C:/Users/Oza/Documents/afrotools/assets/img/cars/mazda/demio/2005/,mazda-demio-2005-hero.jpg,800x500,JPG,"Create a realistic editorial car hero image of a 2005 Mazda Demio / Mazda 2, hatchback, three-quarter front view, clean African import yard or driveway setting, daylight, no people, no readable plates, no text, no logos emphasized. 16:10 crop, inspectable exterior, commercial catalog quality.",Catalog image for mazda-demio-2005. Source manifest=data/cars/catalog-expansion-wave-1.csv; candidate_priority=high.
