batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
400,afrostream-avatar,510,Mikoo Mikee,mikoo-mikee,mikoo-mikee,/tools/afrostream/creator/mikoo-mikee/,/assets/img/afrostream/creators/,mikoo-mikee-avatar.webp,400x400,WebP,"Create an original AfroStream creator avatar for Mikoo Mikee from ET. Use broad public-persona resemblance only, not a copy of any specific photo and not an exact face clone. Cues: pranks, comedy, ethiopian, entertainment, viral. Centered head-and-shoulders portrait, circular-crop safe, warm studio lighting, expressive but original, no logos, no text, no album art, no stage-photo composition.","AfroStream profile avatar. Aim for recognizable vibe/persona while staying original; if image guardrails reject the name, retry using only the country/category/tags cues. Subscribers=500000."
401,car-hero,430,Ford Escape / Kuga 2005,ford-escape-kuga-2005,ford-escape-kuga-2005,/cars/vehicle/ford-escape-kuga-2005/,/assets/img/cars/ford/escape-kuga/2005/,ford-escape-kuga-2005-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
402,car-hero,430,Ford Escape / Kuga 2008,ford-escape-kuga-2008,ford-escape-kuga-2008,/cars/vehicle/ford-escape-kuga-2008/,/assets/img/cars/ford/escape-kuga/2008/,ford-escape-kuga-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
403,car-hero,430,Ford Escape / Kuga 2011,ford-escape-kuga-2011,ford-escape-kuga-2011,/cars/vehicle/ford-escape-kuga-2011/,/assets/img/cars/ford/escape-kuga/2011/,ford-escape-kuga-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
404,car-hero,429,Ford Escape / Kuga 2014,ford-escape-kuga-2014,ford-escape-kuga-2014,/cars/vehicle/ford-escape-kuga-2014/,/assets/img/cars/ford/escape-kuga/2014/,ford-escape-kuga-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
405,car-hero,429,Ford Escape / Kuga 2017,ford-escape-kuga-2017,ford-escape-kuga-2017,/cars/vehicle/ford-escape-kuga-2017/,/assets/img/cars/ford/escape-kuga/2017/,ford-escape-kuga-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
406,car-hero,429,Ford Escape / Kuga 2020,ford-escape-kuga-2020,ford-escape-kuga-2020,/cars/vehicle/ford-escape-kuga-2020/,/assets/img/cars/ford/escape-kuga/2020/,ford-escape-kuga-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Escape / Kuga 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
407,car-hero,426,Ford Ranger 2012,ford-ranger-2012,ford-ranger-2012,/cars/vehicle/ford-ranger-2012/,/assets/img/cars/ford/ranger/2012/,ford-ranger-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Ford Ranger 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
408,car-hero,425,Honda Accord 2008,honda-accord-2008,honda-accord-2008,/cars/vehicle/honda-accord-2008/,/assets/img/cars/honda/accord/2008/,honda-accord-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Accord 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
409,car-hero,424,Honda Accord 2011,honda-accord-2011,honda-accord-2011,/cars/vehicle/honda-accord-2011/,/assets/img/cars/honda/accord/2011/,honda-accord-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Accord 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
410,car-hero,424,Honda Accord 2016,honda-accord-2016,honda-accord-2016,/cars/vehicle/honda-accord-2016/,/assets/img/cars/honda/accord/2016/,honda-accord-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Accord 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
411,car-hero,423,Honda Civic 2004,honda-civic-2004,honda-civic-2004,/cars/vehicle/honda-civic-2004/,/assets/img/cars/honda/civic/2004/,honda-civic-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda Civic 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
412,car-hero,421,Honda CR-V 2010,honda-cr-v-2010,honda-cr-v-2010,/cars/vehicle/honda-cr-v-2010/,/assets/img/cars/honda/cr-v/2010/,honda-cr-v-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda CR-V 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
413,car-hero,418,Honda HR-V / Vezel 2016,honda-hr-v-vezel-2016,honda-hr-v-vezel-2016,/cars/vehicle/honda-hr-v-vezel-2016/,/assets/img/cars/honda/hr-v-vezel/2016/,honda-hr-v-vezel-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Honda HR-V / Vezel 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
414,car-hero,414,Hyundai Elantra 2013,hyundai-elantra-2013,hyundai-elantra-2013,/cars/vehicle/hyundai-elantra-2013/,/assets/img/cars/hyundai/elantra/2013/,hyundai-elantra-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Hyundai Elantra 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
415,car-hero,401,Lexus GX 2014,lexus-gx-2014,lexus-gx-2014,/cars/vehicle/lexus-gx-2014/,/assets/img/cars/lexus/gx/2014/,lexus-gx-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
416,car-hero,401,Lexus GX 2017,lexus-gx-2017,lexus-gx-2017,/cars/vehicle/lexus-gx-2017/,/assets/img/cars/lexus/gx/2017/,lexus-gx-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
417,car-hero,400,Lexus GX 2020,lexus-gx-2020,lexus-gx-2020,/cars/vehicle/lexus-gx-2020/,/assets/img/cars/lexus/gx/2020/,lexus-gx-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
418,car-hero,400,Lexus GX 2023,lexus-gx-2023,lexus-gx-2023,/cars/vehicle/lexus-gx-2023/,/assets/img/cars/lexus/gx/2023/,lexus-gx-2023-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus GX 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
419,car-hero,400,Lexus NX 2015,lexus-nx-2015,lexus-nx-2015,/cars/vehicle/lexus-nx-2015/,/assets/img/cars/lexus/nx/2015/,lexus-nx-2015-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2015. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
420,car-hero,400,Lexus NX 2017,lexus-nx-2017,lexus-nx-2017,/cars/vehicle/lexus-nx-2017/,/assets/img/cars/lexus/nx/2017/,lexus-nx-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
421,car-hero,399,Lexus NX 2019,lexus-nx-2019,lexus-nx-2019,/cars/vehicle/lexus-nx-2019/,/assets/img/cars/lexus/nx/2019/,lexus-nx-2019-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2019. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
422,car-hero,399,Lexus NX 2021,lexus-nx-2021,lexus-nx-2021,/cars/vehicle/lexus-nx-2021/,/assets/img/cars/lexus/nx/2021/,lexus-nx-2021-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
423,car-hero,399,Lexus NX 2023,lexus-nx-2023,lexus-nx-2023,/cars/vehicle/lexus-nx-2023/,/assets/img/cars/lexus/nx/2023/,lexus-nx-2023-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus NX 2023. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
424,car-hero,399,Lexus RX 2004,lexus-rx-2004,lexus-rx-2004,/cars/vehicle/lexus-rx-2004/,/assets/img/cars/lexus/rx/2004/,lexus-rx-2004-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2004. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
425,car-hero,398,Lexus RX 2007,lexus-rx-2007,lexus-rx-2007,/cars/vehicle/lexus-rx-2007/,/assets/img/cars/lexus/rx/2007/,lexus-rx-2007-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2007. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
426,car-hero,398,Lexus RX 2010,lexus-rx-2010,lexus-rx-2010,/cars/vehicle/lexus-rx-2010/,/assets/img/cars/lexus/rx/2010/,lexus-rx-2010-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2010. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
427,car-hero,398,Lexus RX 2013,lexus-rx-2013,lexus-rx-2013,/cars/vehicle/lexus-rx-2013/,/assets/img/cars/lexus/rx/2013/,lexus-rx-2013-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2013. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
428,car-hero,398,Lexus RX 2016,lexus-rx-2016,lexus-rx-2016,/cars/vehicle/lexus-rx-2016/,/assets/img/cars/lexus/rx/2016/,lexus-rx-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
429,car-hero,397,Lexus RX 2018,lexus-rx-2018,lexus-rx-2018,/cars/vehicle/lexus-rx-2018/,/assets/img/cars/lexus/rx/2018/,lexus-rx-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
430,car-hero,397,Lexus RX 2020,lexus-rx-2020,lexus-rx-2020,/cars/vehicle/lexus-rx-2020/,/assets/img/cars/lexus/rx/2020/,lexus-rx-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
431,car-hero,397,Lexus RX 2022,lexus-rx-2022,lexus-rx-2022,/cars/vehicle/lexus-rx-2022/,/assets/img/cars/lexus/rx/2022/,lexus-rx-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Lexus RX 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
432,car-hero,397,Mazda Atenza / Mazda 6 2005,mazda-atenza-mazda-6-2005,mazda-atenza-mazda-6-2005,/cars/vehicle/mazda-atenza-mazda-6-2005/,/assets/img/cars/mazda/atenza-mazda-6/2005/,mazda-atenza-mazda-6-2005-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
433,car-hero,396,Mazda Atenza / Mazda 6 2008,mazda-atenza-mazda-6-2008,mazda-atenza-mazda-6-2008,/cars/vehicle/mazda-atenza-mazda-6-2008/,/assets/img/cars/mazda/atenza-mazda-6/2008/,mazda-atenza-mazda-6-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
434,car-hero,396,Mazda Atenza / Mazda 6 2011,mazda-atenza-mazda-6-2011,mazda-atenza-mazda-6-2011,/cars/vehicle/mazda-atenza-mazda-6-2011/,/assets/img/cars/mazda/atenza-mazda-6/2011/,mazda-atenza-mazda-6-2011-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2011. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
435,car-hero,396,Mazda Atenza / Mazda 6 2014,mazda-atenza-mazda-6-2014,mazda-atenza-mazda-6-2014,/cars/vehicle/mazda-atenza-mazda-6-2014/,/assets/img/cars/mazda/atenza-mazda-6/2014/,mazda-atenza-mazda-6-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
436,car-hero,396,Mazda Atenza / Mazda 6 2017,mazda-atenza-mazda-6-2017,mazda-atenza-mazda-6-2017,/cars/vehicle/mazda-atenza-mazda-6-2017/,/assets/img/cars/mazda/atenza-mazda-6/2017/,mazda-atenza-mazda-6-2017-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2017. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
437,car-hero,395,Mazda Atenza / Mazda 6 2020,mazda-atenza-mazda-6-2020,mazda-atenza-mazda-6-2020,/cars/vehicle/mazda-atenza-mazda-6-2020/,/assets/img/cars/mazda/atenza-mazda-6/2020/,mazda-atenza-mazda-6-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Atenza / Mazda 6 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=sedan; avoid making a fake advert.
438,car-hero,395,Mazda BT-50 2008,mazda-bt-50-2008,mazda-bt-50-2008,/cars/vehicle/mazda-bt-50-2008/,/assets/img/cars/mazda/bt-50/2008/,mazda-bt-50-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
439,car-hero,395,Mazda BT-50 2012,mazda-bt-50-2012,mazda-bt-50-2012,/cars/vehicle/mazda-bt-50-2012/,/assets/img/cars/mazda/bt-50/2012/,mazda-bt-50-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
440,car-hero,395,Mazda BT-50 2015,mazda-bt-50-2015,mazda-bt-50-2015,/cars/vehicle/mazda-bt-50-2015/,/assets/img/cars/mazda/bt-50/2015/,mazda-bt-50-2015-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2015. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
441,car-hero,394,Mazda BT-50 2018,mazda-bt-50-2018,mazda-bt-50-2018,/cars/vehicle/mazda-bt-50-2018/,/assets/img/cars/mazda/bt-50/2018/,mazda-bt-50-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
442,car-hero,394,Mazda BT-50 2021,mazda-bt-50-2021,mazda-bt-50-2021,/cars/vehicle/mazda-bt-50-2021/,/assets/img/cars/mazda/bt-50/2021/,mazda-bt-50-2021-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2021. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
443,car-hero,394,Mazda BT-50 2024,mazda-bt-50-2024,mazda-bt-50-2024,/cars/vehicle/mazda-bt-50-2024/,/assets/img/cars/mazda/bt-50/2024/,mazda-bt-50-2024-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda BT-50 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=pickup; avoid making a fake advert.
444,car-hero,394,Mazda CX-5 2012,mazda-cx-5-2012,mazda-cx-5-2012,/cars/vehicle/mazda-cx-5-2012/,/assets/img/cars/mazda/cx-5/2012/,mazda-cx-5-2012-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2012. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
445,car-hero,393,Mazda CX-5 2014,mazda-cx-5-2014,mazda-cx-5-2014,/cars/vehicle/mazda-cx-5-2014/,/assets/img/cars/mazda/cx-5/2014/,mazda-cx-5-2014-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2014. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
446,car-hero,393,Mazda CX-5 2016,mazda-cx-5-2016,mazda-cx-5-2016,/cars/vehicle/mazda-cx-5-2016/,/assets/img/cars/mazda/cx-5/2016/,mazda-cx-5-2016-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2016. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
447,car-hero,393,Mazda CX-5 2018,mazda-cx-5-2018,mazda-cx-5-2018,/cars/vehicle/mazda-cx-5-2018/,/assets/img/cars/mazda/cx-5/2018/,mazda-cx-5-2018-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2018. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
448,car-hero,393,Mazda CX-5 2020,mazda-cx-5-2020,mazda-cx-5-2020,/cars/vehicle/mazda-cx-5-2020/,/assets/img/cars/mazda/cx-5/2020/,mazda-cx-5-2020-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2020. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
449,car-hero,392,Mazda CX-5 2022,mazda-cx-5-2022,mazda-cx-5-2022,/cars/vehicle/mazda-cx-5-2022/,/assets/img/cars/mazda/cx-5/2022/,mazda-cx-5-2022-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2022. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
450,car-hero,392,Mazda CX-5 2024,mazda-cx-5-2024,mazda-cx-5-2024,/cars/vehicle/mazda-cx-5-2024/,/assets/img/cars/mazda/cx-5/2024/,mazda-cx-5-2024-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda CX-5 2024. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=suv; avoid making a fake advert.
451,car-hero,392,Mazda Demio / Mazda 2 2005,mazda-demio-2005,mazda-demio-2005,/cars/vehicle/mazda-demio-2005/,/assets/img/cars/mazda/demio/2005/,mazda-demio-2005-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2005. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
452,car-hero,392,Mazda Demio / Mazda 2 2008,mazda-demio-2008,mazda-demio-2008,/cars/vehicle/mazda-demio-2008/,/assets/img/cars/mazda/demio/2008/,mazda-demio-2008-hero.jpg,800x500,JPG,"Create a clean catalogue-style vehicle hero image for a Mazda Demio / Mazda 2 2008. Three-quarter front view, realistic lighting, neutral urban or driveway background, no license plate text, no dealership branding, no visible logos emphasized, 16:10 crop, sharp and useful for a car price card.",Used for car detail hero and listing thumbnail. Match general model generation and body type=hatchback; avoid making a fake advert.
