route,locale,pageType,coverageState,sourceFile,englishEquivalent,title,description,h1,titleDuplicateCount,descriptionDuplicateCount,errorCount,reviewCount,signalCodes
/tools/afrokitchen/countries/guinea/,en,tool,native,tools/afrokitchen/countries/guinea/index.html,/tools/afrokitchen/countries/guinea/,Guinea Recipes | AfroKitchen,"Guinea recipes: 7 dishes including Guinean Chicken Yassa. Browse categories, country context, and ready-to-cook links.",Guinea Recipes,1,1,0,0,
/tools/afrokitchen/countries/ivory-coast/,en,tool,native,tools/afrokitchen/countries/ivory-coast/index.html,/tools/afrokitchen/countries/ivory-coast/,Ivory Coast Recipes | AfroKitchen,"Ivory Coast recipes: 6 dishes including Kedjenou. Browse categories, country context, and ready-to-cook links.",Ivory Coast Recipes,1,1,0,0,
/tools/afrokitchen/countries/kenya/,en,tool,native,tools/afrokitchen/countries/kenya/index.html,/tools/afrokitchen/countries/kenya/,Kenya Recipes | AfroKitchen,"Kenya recipes: 5 dishes including Ugali na Sukuma Wiki. Browse categories, country context, and ready-to-cook links.",Kenya Recipes,1,1,0,0,
/tools/afrokitchen/countries/lesotho/,en,tool,native,tools/afrokitchen/countries/lesotho/index.html,/tools/afrokitchen/countries/lesotho/,Lesotho Recipes | AfroKitchen,"Lesotho recipes: 4 dishes including Papa le Moroho. Browse categories, country context, and ready-to-cook links.",Lesotho Recipes,1,1,0,0,
/tools/afrokitchen/countries/liberia/,en,tool,native,tools/afrokitchen/countries/liberia/index.html,/tools/afrokitchen/countries/liberia/,Liberia Recipes | AfroKitchen,"Liberia recipes: 6 dishes including Torborgee. Browse categories, country context, and ready-to-cook links.",Liberia Recipes,1,1,0,0,
/tools/afrokitchen/countries/libya/,en,tool,native,tools/afrokitchen/countries/libya/index.html,/tools/afrokitchen/countries/libya/,Libya Recipes | AfroKitchen,"Libya recipes: 8 dishes including Bazin. Browse categories, country context, and ready-to-cook links.",Libya Recipes,1,1,0,0,
/tools/afrokitchen/countries/madagascar/,en,tool,native,tools/afrokitchen/countries/madagascar/index.html,/tools/afrokitchen/countries/madagascar/,Madagascar Recipes | AfroKitchen,"Madagascar recipes: 8 dishes including Ravitoto. Browse categories, country context, and ready-to-cook links.",Madagascar Recipes,1,1,0,0,
/tools/afrokitchen/countries/malawi/,en,tool,native,tools/afrokitchen/countries/malawi/index.html,/tools/afrokitchen/countries/malawi/,Malawi Recipes | AfroKitchen,"Malawi recipes: 8 dishes including Futali. Browse categories, country context, and ready-to-cook links.",Malawi Recipes,1,1,0,0,
/tools/afrokitchen/countries/mali/,en,tool,native,tools/afrokitchen/countries/mali/index.html,/tools/afrokitchen/countries/mali/,Mali Recipes | AfroKitchen,"Mali recipes: 5 dishes including Tigadegena. Browse categories, country context, and ready-to-cook links.",Mali Recipes,1,1,0,0,
/tools/afrokitchen/countries/mauritania/,en,tool,native,tools/afrokitchen/countries/mauritania/index.html,/tools/afrokitchen/countries/mauritania/,Mauritania Recipes | AfroKitchen,"Mauritania recipes: 4 dishes including Mauritanian Fish Rice. Browse categories, country context, and ready-to-cook links.",Mauritania Recipes,1,1,0,0,
/tools/afrokitchen/countries/mauritius/,en,tool,native,tools/afrokitchen/countries/mauritius/index.html,/tools/afrokitchen/countries/mauritius/,Mauritius Recipes | AfroKitchen,"Mauritius recipes: 8 dishes including Gateau Piment. Browse categories, country context, and ready-to-cook links.",Mauritius Recipes,1,1,0,0,
/tools/afrokitchen/countries/morocco/,en,tool,native,tools/afrokitchen/countries/morocco/index.html,/tools/afrokitchen/countries/morocco/,Morocco Recipes | AfroKitchen,"Morocco recipes: 14 dishes including Chicken Tagine with Preserved Lemons & Olives. Browse categories, country context, and ready-to-cook links.",Morocco Recipes,1,1,0,0,
/tools/afrokitchen/countries/mozambique/,en,tool,native,tools/afrokitchen/countries/mozambique/index.html,/tools/afrokitchen/countries/mozambique/,Mozambique Recipes | AfroKitchen,"Mozambique recipes: 8 dishes including Piri Piri Chicken. Browse categories, country context, and ready-to-cook links.",Mozambique Recipes,1,1,0,0,
/tools/afrokitchen/countries/namibia/,en,tool,native,tools/afrokitchen/countries/namibia/index.html,/tools/afrokitchen/countries/namibia/,Namibia Recipes | AfroKitchen,"Namibia recipes: 6 dishes including Potjiekos. Browse categories, country context, and ready-to-cook links.",Namibia Recipes,1,1,0,0,
/tools/afrokitchen/countries/niger/,en,tool,native,tools/afrokitchen/countries/niger/index.html,/tools/afrokitchen/countries/niger/,Niger Recipes | AfroKitchen,"Niger recipes: 5 dishes including Dambou. Browse categories, country context, and ready-to-cook links.",Niger Recipes,1,1,0,0,
/tools/afrokitchen/countries/nigeria/,en,tool,native,tools/afrokitchen/countries/nigeria/index.html,/tools/afrokitchen/countries/nigeria/,Nigeria Recipes | AfroKitchen,"Nigeria recipes: 26 dishes including Jollof Rice. Browse categories, country context, and ready-to-cook links.",Nigeria Recipes,1,1,0,0,
/tools/afrokitchen/countries/republic-of-congo/,en,tool,native,tools/afrokitchen/countries/republic-of-congo/index.html,/tools/afrokitchen/countries/republic-of-congo/,Republic of Congo Recipes | AfroKitchen,"Republic of Congo recipes: 5 dishes including Poulet à la Muambé. Browse categories, country context, and ready-to-cook links.",Republic of Congo Recipes,1,1,0,0,
/tools/afrokitchen/countries/rwanda/,en,tool,native,tools/afrokitchen/countries/rwanda/index.html,/tools/afrokitchen/countries/rwanda/,Rwanda Recipes | AfroKitchen,"Rwanda recipes: 8 dishes including Isombe. Browse categories, country context, and ready-to-cook links.",Rwanda Recipes,1,1,0,0,
/tools/afrokitchen/countries/sao-tome-and-principe/,en,tool,native,tools/afrokitchen/countries/sao-tome-and-principe/index.html,/tools/afrokitchen/countries/sao-tome-and-principe/,São Tomé and Príncipe Recipes | AfroKitchen,"São Tomé and Príncipe recipes: 7 dishes including Calulu. Browse categories, country context, and ready-to-cook links.",São Tomé and Príncipe Recipes,1,1,0,0,
/tools/afrokitchen/countries/senegal/,en,tool,native,tools/afrokitchen/countries/senegal/index.html,/tools/afrokitchen/countries/senegal/,Senegal Recipes | AfroKitchen,"Senegal recipes: 9 dishes including Thieboudienne. Browse categories, country context, and ready-to-cook links.",Senegal Recipes,1,1,0,0,
/tools/afrokitchen/countries/seychelles/,en,tool,native,tools/afrokitchen/countries/seychelles/index.html,/tools/afrokitchen/countries/seychelles/,Seychelles Recipes | AfroKitchen,"Seychelles recipes: 8 dishes including Kat-Kat Banane. Browse categories, country context, and ready-to-cook links.",Seychelles Recipes,1,1,0,0,
/tools/afrokitchen/countries/sierra-leone/,en,tool,native,tools/afrokitchen/countries/sierra-leone/index.html,/tools/afrokitchen/countries/sierra-leone/,Sierra Leone Recipes | AfroKitchen,"Sierra Leone recipes: 8 dishes including Cassava Leaf Stew. Browse categories, country context, and ready-to-cook links.",Sierra Leone Recipes,1,1,0,0,
/tools/afrokitchen/countries/somalia/,en,tool,native,tools/afrokitchen/countries/somalia/index.html,/tools/afrokitchen/countries/somalia/,Somalia Recipes | AfroKitchen,"Somalia recipes: 4 dishes including Canjeero. Browse categories, country context, and ready-to-cook links.",Somalia Recipes,1,1,0,0,
/tools/afrokitchen/countries/south-africa/,en,tool,native,tools/afrokitchen/countries/south-africa/index.html,/tools/afrokitchen/countries/south-africa/,South Africa Recipes | AfroKitchen,"South Africa recipes: 10 dishes including Bunny Chow. Browse categories, country context, and ready-to-cook links.",South Africa Recipes,1,1,0,0,
/tools/afrokitchen/countries/south-sudan/,en,tool,native,tools/afrokitchen/countries/south-sudan/index.html,/tools/afrokitchen/countries/south-sudan/,South Sudan Recipes | AfroKitchen,"South Sudan recipes: 8 dishes including Kisra with Mulah. Browse categories, country context, and ready-to-cook links.",South Sudan Recipes,1,1,0,0,
/tools/afrokitchen/countries/sudan/,en,tool,native,tools/afrokitchen/countries/sudan/index.html,/tools/afrokitchen/countries/sudan/,Sudan Recipes | AfroKitchen,"Sudan recipes: 7 dishes including Ful Medames. Browse categories, country context, and ready-to-cook links.",Sudan Recipes,1,1,0,0,
/tools/afrokitchen/countries/tanzania/,en,tool,native,tools/afrokitchen/countries/tanzania/index.html,/tools/afrokitchen/countries/tanzania/,Tanzania Recipes | AfroKitchen,"Tanzania recipes: 8 dishes including Mchemsho. Browse categories, country context, and ready-to-cook links.",Tanzania Recipes,1,1,0,0,
/tools/afrokitchen/countries/togo/,en,tool,native,tools/afrokitchen/countries/togo/index.html,/tools/afrokitchen/countries/togo/,Togo Recipes | AfroKitchen,"Togo recipes: 5 dishes including Koklo Meme. Browse categories, country context, and ready-to-cook links.",Togo Recipes,1,1,0,0,
/tools/afrokitchen/countries/tunisia/,en,tool,native,tools/afrokitchen/countries/tunisia/index.html,/tools/afrokitchen/countries/tunisia/,Tunisia Recipes | AfroKitchen,"Tunisia recipes: 8 dishes including Lablabi. Browse categories, country context, and ready-to-cook links.",Tunisia Recipes,1,1,0,0,
/tools/afrokitchen/countries/uganda/,en,tool,native,tools/afrokitchen/countries/uganda/index.html,/tools/afrokitchen/countries/uganda/,Uganda Recipes | AfroKitchen,"Uganda recipes: 4 dishes including Luwombo. Browse categories, country context, and ready-to-cook links.",Uganda Recipes,1,1,0,0,
/tools/afrokitchen/countries/western-sahara/,en,tool,native,tools/afrokitchen/countries/western-sahara/index.html,/tools/afrokitchen/countries/western-sahara/,Western Sahara Recipes | AfroKitchen,"Western Sahara recipes: 5 dishes including Sahrawi Camel Meat Stew. Browse categories, country context, and ready-to-cook links.",Western Sahara Recipes,1,1,0,0,
/tools/afrokitchen/countries/zambia/,en,tool,native,tools/afrokitchen/countries/zambia/index.html,/tools/afrokitchen/countries/zambia/,Zambia Recipes | AfroKitchen,"Zambia recipes: 8 dishes including Chikanda. Browse categories, country context, and ready-to-cook links.",Zambia Recipes,1,1,0,0,
/tools/afrokitchen/countries/zimbabwe/,en,tool,native,tools/afrokitchen/countries/zimbabwe/index.html,/tools/afrokitchen/countries/zimbabwe/,Zimbabwe Recipes | AfroKitchen,"Zimbabwe recipes: 8 dishes including Sadza neNyama. Browse categories, country context, and ready-to-cook links.",Zimbabwe Recipes,1,1,0,0,
/tools/afrokitchen/recipes/abacha-ng/,en,tool,native,tools/afrokitchen/recipes/abacha-ng/index.html,/tools/afrokitchen/recipes/abacha-ng/,Abacha Recipe | Nigeria | AfroKitchen,"Igbo cassava salad tossed with palm oil dressing, ugba, fish, crayfish, onion, garden egg, and utazi.",Abacha,1,1,0,0,
/tools/afrokitchen/recipes/ablo-tg/,en,tool,native,tools/afrokitchen/recipes/ablo-tg/index.html,/tools/afrokitchen/recipes/ablo-tg/,Ablo Recipe | Togo | AfroKitchen,"Togolese steamed rice-and-corn cakes, lightly sweet, soft, and served with stew, grilled fish, or pepper sauce.",Ablo,1,1,0,0,
/tools/afrokitchen/recipes/achu-soup-cm/,en,tool,native,tools/afrokitchen/recipes/achu-soup-cm/index.html,/tools/afrokitchen/recipes/achu-soup-cm/,Achu and Yellow Soup Recipe | Cameroon | AfroKitchen,"Cameroonian pounded cocoyam served with yellow palm-oil soup, kanwa, spices, meat, and fish.",Achu and Yellow Soup,1,1,0,0,
/tools/afrokitchen/recipes/afang-soup-ng/,en,tool,native,tools/afrokitchen/recipes/afang-soup-ng/index.html,/tools/afrokitchen/recipes/afang-soup-ng/,Afang Soup Recipe | Nigeria | AfroKitchen,"Efik-Ibibio vegetable soup with shredded afang leaves, waterleaf, palm oil, meat, stockfish, crayfish, and periwinkles.",Afang Soup,1,1,0,0,
/tools/afrokitchen/recipes/agashe-sd/,en,tool,native,tools/afrokitchen/recipes/agashe-sd/index.html,/tools/afrokitchen/recipes/agashe-sd/,Agashe Recipe | Sudan | AfroKitchen,"Sudanese skewered beef rubbed with peanut, chili, ginger, garlic, and warm spices, then grilled over high heat.",Agashe,1,1,0,0,
/tools/afrokitchen/recipes/agatogo-rw/,en,tool,native,tools/afrokitchen/recipes/agatogo-rw/index.html,/tools/afrokitchen/recipes/agatogo-rw/,Agatogo Recipe | Rwanda | AfroKitchen,"Agatogo is a main dish with green banana and beef, tomato and peanut. Serve. Get ingredients, steps, timing and serving notes for this Rwanda recipe.",Agatogo,1,1,0,0,
/tools/afrokitchen/recipes/agatoke-bi/,en,tool,native,tools/afrokitchen/recipes/agatoke-bi/index.html,/tools/afrokitchen/recipes/agatoke-bi/,Agatoke Recipe | Burundi | AfroKitchen,"Agatoke is a main dish with green bananas, peanut sauce and beans. Serve. Get ingredients, steps, timing and serving notes for this Burundi recipe.",Agatoke,1,1,0,0,
/tools/afrokitchen/recipes/akara-ng/,en,tool,native,tools/afrokitchen/recipes/akara-ng/index.html,/tools/afrokitchen/recipes/akara-ng/,Akara Recipe | Nigeria | AfroKitchen,"Nigerian black-eyed pea fritters blended with onion and pepper, whipped light, then fried until crisp outside and fluffy inside.",Akara,1,1,0,0,
/tools/afrokitchen/recipes/akara-sl/,en,tool,native,tools/afrokitchen/recipes/akara-sl/index.html,/tools/afrokitchen/recipes/akara-sl/,Banana Akara Recipe | Sierra Leone | AfroKitchen,"Sierra Leonean banana akara, sweet rice-flour fritters made with ripe banana, sugar, nutmeg, and hot oil.",Banana Akara,1,1,0,0,
/tools/afrokitchen/recipes/akoho-sy-voanio-mg/,en,tool,native,tools/afrokitchen/recipes/akoho-sy-voanio-mg/index.html,/tools/afrokitchen/recipes/akoho-sy-voanio-mg/,Akoho sy Voanio Recipe | Madagascar | AfroKitchen,"Akoho sy Voanio is a main dish with chicken pieces, coconut milk and ginger. Serve. Get ingredients, steps, timing and serving notes for this Madagascar re...",Akoho sy Voanio,1,1,0,0,
/tools/afrokitchen/recipes/akoume-tg/,en,tool,native,tools/afrokitchen/recipes/akoume-tg/index.html,/tools/afrokitchen/recipes/akoume-tg/,Akoumé Recipe | Togo | AfroKitchen,"Togolese akoumé, a firm corn-flour dough shaped into a smooth mound and served with rich sauces.",Akoumé,1,1,0,0,
/tools/afrokitchen/recipes/alloco-ci/,en,tool,native,tools/afrokitchen/recipes/alloco-ci/index.html,/tools/afrokitchen/recipes/alloco-ci/,Alloco Recipe | Ivory Coast | AfroKitchen,"Ivorian fried ripe plantain served hot with onion-tomato piment, a street-food plate that works as snack or side.",Alloco,1,1,0,0,
/tools/afrokitchen/recipes/alouda-mu/,en,tool,native,tools/afrokitchen/recipes/alouda-mu/index.html,/tools/afrokitchen/recipes/alouda-mu/,Alouda Recipe | Mauritius | AfroKitchen,"Alouda is a drink with milk and basil seeds, rose syrup and vanilla. Serve. Get ingredients, steps, timing and serving notes for this Mauritius recipe.",Alouda,1,1,0,0,
/tools/afrokitchen/recipes/amala-ewedu-gbegiri-ng/,en,tool,native,tools/afrokitchen/recipes/amala-ewedu-gbegiri-ng/index.html,/tools/afrokitchen/recipes/amala-ewedu-gbegiri-ng/,"Amala, Ewedu and Gbegiri Recipe | Nigeria | AfroKitchen","A classic Yoruba plate of yam flour swallow served with jute leaf ewedu, silky bean gbegiri, and stew.","Amala, Ewedu and Gbegiri",1,1,0,0,
/tools/afrokitchen/recipes/amiwo-bj/,en,tool,native,tools/afrokitchen/recipes/amiwo-bj/index.html,/tools/afrokitchen/recipes/amiwo-bj/,Amiwo Recipe | Benin | AfroKitchen,"A savoury red corn porridge cooked in a rich tomato and crab sauce. The cornmeal absorbs the tomato colour and flavour, turning a beautiful red-orange.",Amiwo,1,1,0,0,
/tools/afrokitchen/recipes/angu-de-banana-st/,en,tool,native,tools/afrokitchen/recipes/angu-de-banana-st/index.html,/tools/afrokitchen/recipes/angu-de-banana-st/,Angú de Banana Recipe | São Tomé and Príncipe | AfroKitchen,"São Toméan angú de banana, green bananas or breadfruit boiled soft, mashed smooth, and finished with palm oil and salt.",Angú de Banana,1,1,0,0,
/tools/afrokitchen/recipes/arroz-de-caju-gw/,en,tool,native,tools/afrokitchen/recipes/arroz-de-caju-gw/index.html,/tools/afrokitchen/recipes/arroz-de-caju-gw/,Cashew Rice Recipe | Guinea-Bissau | AfroKitchen,"Long-grain rice folded with toasted cashews, onion, and light aromatics as a Guinea-Bissau-inspired side.",Cashew Rice,1,1,0,0,
/tools/afrokitchen/recipes/asida-ly/,en,tool,native,tools/afrokitchen/recipes/asida-ly/index.html,/tools/afrokitchen/recipes/asida-ly/,Asida Recipe | Libya | AfroKitchen,"Libyan asida, a smooth wheat-flour mound served warm with a well of melted butter, date syrup, or honey.",Asida,1,1,0,0,
/tools/afrokitchen/recipes/asida-south-sudan-ss/,en,tool,native,tools/afrokitchen/recipes/asida-south-sudan-ss/index.html,/tools/afrokitchen/recipes/asida-south-sudan-ss/,South Sudanese Asida Recipe | South Sudan | AfroKitchen,"South Sudanese Asida is a starch with sorghum or wheat flour, hot water and salt. Serve. Get ingredients, steps, timing and serving notes for this South Su...",South Sudanese Asida,1,1,0,0,
/tools/afrokitchen/recipes/asida/,en,tool,native,tools/afrokitchen/recipes/asida/index.html,/tools/afrokitchen/recipes/asida/,Asida Recipe | South Sudan | AfroKitchen,"South Sudanese asida, a smooth dome of sorghum, millet, or maize flour served with stew in the center.",Asida,1,1,0,0,
/tools/afrokitchen/recipes/atanga-ga/,en,tool,native,tools/afrokitchen/recipes/atanga-ga/index.html,/tools/afrokitchen/recipes/atanga-ga/,Atanga Recipe | Gabon | AfroKitchen,"Gabonese boiled African butterfruit served warm with salt, chili, and sometimes bread or cassava.",Atanga,1,1,0,0,
/tools/afrokitchen/recipes/atassi-watche-bj/,en,tool,native,tools/afrokitchen/recipes/atassi-watche-bj/index.html,/tools/afrokitchen/recipes/atassi-watche-bj/,Atassi Watche Recipe | Benin | AfroKitchen,"Beninese rice and beans cooked tender and served with a concentrated tomato dja sauce, eggs, fish, or wagasi.",Atassi Watche,1,1,0,0,
/tools/afrokitchen/recipes/atkilt-wat-et/,en,tool,native,tools/afrokitchen/recipes/atkilt-wat-et/index.html,/tools/afrokitchen/recipes/atkilt-wat-et/,Atkilt Wat Recipe | Ethiopia | AfroKitchen,"Ethiopian cabbage, potato, and carrot stew seasoned with turmeric, onion, garlic, and ginger.",Atkilt Wat,1,1,0,0,
/tools/afrokitchen/recipes/attieke-poisson-ci/,en,tool,native,tools/afrokitchen/recipes/attieke-poisson-ci/index.html,/tools/afrokitchen/recipes/attieke-poisson-ci/,Attiéké with Grilled Fish Recipe | Ivory Coast | AfroKitchen,"Fermented cassava attiéké served with grilled fish, onion-tomato salad, cucumber, lime, and hot Ivorian piment.",Attiéké with Grilled Fish,1,1,0,0,
/tools/afrokitchen/recipes/ayamase-ofada-stew-ng/,en,tool,native,tools/afrokitchen/recipes/ayamase-ofada-stew-ng/index.html,/tools/afrokitchen/recipes/ayamase-ofada-stew-ng/,Ayamase Recipe | Nigeria | AfroKitchen,"Yoruba green pepper stew cooked with bleached palm oil, iru, assorted meats, and boiled eggs, usually served with Ofada rice.",Ayamase,1,1,0,0,
/tools/afrokitchen/recipes/babenda-bf/,en,tool,native,tools/afrokitchen/recipes/babenda-bf/index.html,/tools/afrokitchen/recipes/babenda-bf/,Babenda Recipe | Burkina Faso | AfroKitchen,"A nourishing Burkina Faso pot of leafy greens, rice, pounded peanuts, soumbala, and dried fish, finished with shea butter, pepper, and salt.",Babenda,1,1,0,0,
/tools/afrokitchen/recipes/badjia-mz/,en,tool,native,tools/afrokitchen/recipes/badjia-mz/index.html,/tools/afrokitchen/recipes/badjia-mz/,Badjia Recipe | Mozambique | AfroKitchen,"Badjia is a snack with black-eyed pea paste, onion and chili. Serve. Get ingredients, steps, timing and serving notes for this Mozambique recipe.",Badjia,1,1,0,0,
/tools/afrokitchen/recipes/bamia-south-sudan-ss/,en,tool,native,tools/afrokitchen/recipes/bamia-south-sudan-ss/index.html,/tools/afrokitchen/recipes/bamia-south-sudan-ss/,Bamia (Okra and Lamb) Recipe | South Sudan | AfroKitchen,"Bamia is a stew with okra and lamb, tomato and garlic. Serve. Get ingredients, steps, timing and serving notes for this South Sudan recipe.",Bamia,1,1,0,0,
/tools/afrokitchen/recipes/bamia/,en,tool,native,tools/afrokitchen/recipes/bamia/index.html,/tools/afrokitchen/recipes/bamia/,Bamia Recipe | South Sudan | AfroKitchen,"South Sudanese bamia, lamb and okra stew with tomato, onion, garlic, coriander, and a bright lemon finish.",Bamia,1,1,0,0,
/tools/afrokitchen/recipes/banana-assada-st/,en,tool,native,tools/afrokitchen/recipes/banana-assada-st/index.html,/tools/afrokitchen/recipes/banana-assada-st/,Banana Assada Recipe | São Tomé and Príncipe | AfroKitchen,"Banana Assada is a snack with ripe or green bananas, lime and chili. Serve. Get ingredients, steps, timing and serving notes for this São Tomé and Príncipe...",Banana Assada,1,1,0,0,
/tools/afrokitchen/recipes/banana-fritters-gq/,en,tool,native,tools/afrokitchen/recipes/banana-fritters-gq/index.html,/tools/afrokitchen/recipes/banana-fritters-gq/,Equatoguinean Banana Fritters Recipe | Equatorial Guinea,"Equatoguinean Banana Fritters is a dessert with ripe banana and flour, cinnamon and sugar. Serve",Equatoguinean Banana Fritters,1,1,0,0,
/tools/afrokitchen/recipes/banga-soup-ng/,en,tool,native,tools/afrokitchen/recipes/banga-soup-ng/index.html,/tools/afrokitchen/recipes/banga-soup-ng/,Banga Soup Recipe | Nigeria | AfroKitchen,"Nigerian palm nut soup with meat or fish, banga spices, dried fish, crayfish, chile, and fresh herbs.",Banga Soup,1,1,0,0,
/tools/afrokitchen/recipes/banku-tilapia-gh/,en,tool,native,tools/afrokitchen/recipes/banku-tilapia-gh/index.html,/tools/afrokitchen/recipes/banku-tilapia-gh/,Banku and Tilapia Recipe | Ghana | AfroKitchen,A Ghanaian plate of smooth fermented corn and cassava dough served with seasoned grilled tilapia and pepper sauce.,Banku and Tilapia,1,1,0,0,
/tools/afrokitchen/recipes/bariis-iskukaris/,en,tool,native,tools/afrokitchen/recipes/bariis-iskukaris/index.html,/tools/afrokitchen/recipes/bariis-iskukaris/,Bariis Iskukaris Recipe | Somalia | AfroKitchen,"Somali bariis iskukaris, spiced basmati rice cooked with goat or lamb broth, xawaash, caramelized onion, raisins, and warm spices.",Bariis Iskukaris,1,1,0,0,
/tools/afrokitchen/recipes/basbousa-sd/,en,tool,native,tools/afrokitchen/recipes/basbousa-sd/index.html,/tools/afrokitchen/recipes/basbousa-sd/,Basbousa Recipe | Sudan | AfroKitchen,"Sudanese-style basbousa, a syrup-soaked semolina cake with yoghurt, butter, almonds, coconut, and rose water.",Basbousa,1,1,0,0,
/tools/afrokitchen/recipes/bazin-ly/,en,tool,native,tools/afrokitchen/recipes/bazin-ly/index.html,/tools/afrokitchen/recipes/bazin-ly/,Bazin Recipe | Libya | AfroKitchen,"Libyan bazin, a dense barley-flour dome surrounded by lamb tomato sauce, potatoes, eggs, and warm spices.",Bazin,1,1,0,0,
/tools/afrokitchen/recipes/beignets-banane-ga/,en,tool,native,tools/afrokitchen/recipes/beignets-banane-ga/index.html,/tools/afrokitchen/recipes/beignets-banane-ga/,Beignets de Banane Recipe | Gabon | AfroKitchen,"Gabonese banana fritters made with ripe banana, flour, sugar, nutmeg, and a crisp fried edge.",Beignets de Banane,1,1,0,0,
/tools/afrokitchen/recipes/benachin-gm/,en,tool,native,tools/afrokitchen/recipes/benachin-gm/index.html,/tools/afrokitchen/recipes/benachin-gm/,Benachin Recipe | Gambia | AfroKitchen,"Gambian one-pot tomato rice cooked with fish, cassava, sweet potato, cabbage, carrot, chile, and a rich seasoned broth.",Benachin,1,1,0,0,
/tools/afrokitchen/recipes/benga-bf/,en,tool,native,tools/afrokitchen/recipes/benga-bf/index.html,/tools/afrokitchen/recipes/benga-bf/,Benga Recipe | Burkina Faso | AfroKitchen,"Burkinabe rice and beans plate, simple, nourishing, and usually finished with tomato-onion sauce or chili oil.",Benga,1,1,0,0,
/tools/afrokitchen/recipes/bessara-ma/,en,tool,native,tools/afrokitchen/recipes/bessara-ma/index.html,/tools/afrokitchen/recipes/bessara-ma/,Bessara Recipe | Morocco | AfroKitchen,"Moroccan fava bean or split pea soup pureed smooth and finished with olive oil, cumin, paprika, and bread.",Bessara,1,1,0,0,
/tools/afrokitchen/recipes/bilola-gq/,en,tool,native,tools/afrokitchen/recipes/bilola-gq/index.html,/tools/afrokitchen/recipes/bilola-gq/,Bilola Recipe | Equatorial Guinea | AfroKitchen,"Bilola is a snack with land snails or mushrooms, garlic chili oil. Serve. Get ingredients, steps, timing and serving notes for this Equatorial Guinea recipe.",Bilola,1,1,0,0,
/tools/afrokitchen/recipes/binch-akara-sl/,en,tool,native,tools/afrokitchen/recipes/binch-akara-sl/index.html,/tools/afrokitchen/recipes/binch-akara-sl/,Binch Akara Recipe | Sierra Leone | AfroKitchen,"Sierra Leonean black-eyed bean fritters, whipped light and fried until crisp, often sold with onion gravy or bread.",Binch Akara,1,1,0,0,
/tools/afrokitchen/recipes/binyebwa-ug/,en,tool,native,tools/afrokitchen/recipes/binyebwa-ug/index.html,/tools/afrokitchen/recipes/binyebwa-ug/,Binyebwa Recipe | Uganda | AfroKitchen,"Ugandan groundnut sauce made from peanut paste simmered with onion, tomato, and gentle seasoning until creamy.",Binyebwa,1,1,0,0,
/tools/afrokitchen/recipes/blabla-st/,en,tool,native,tools/afrokitchen/recipes/blabla-st/index.html,/tools/afrokitchen/recipes/blabla-st/,Blabla Recipe | São Tomé and Príncipe | AfroKitchen,"Blabla is a seafood with smoked or fresh fish, tomato and palm oil. Serve. Get ingredients, steps, timing and serving notes for this São Tomé and Príncipe...",Blabla,1,1,0,0,
/tools/afrokitchen/recipes/bobotie-za/,en,tool,native,tools/afrokitchen/recipes/bobotie-za/index.html,/tools/afrokitchen/recipes/bobotie-za/,Bobotie Recipe | South Africa | AfroKitchen,"South African bobotie, curried mince with soaked bread, chutney, sultanas, bay leaves, and a golden egg custard topping.",Bobotie,1,1,0,0,
/tools/afrokitchen/recipes/boerewors-za/,en,tool,native,tools/afrokitchen/recipes/boerewors-za/index.html,/tools/afrokitchen/recipes/boerewors-za/,Boerewors Recipe | South Africa | AfroKitchen,"South African coiled sausage seasoned with coriander, cloves, nutmeg, vinegar, and pepper, then cooked over a braai.",Boerewors,1,1,0,0,
/tools/afrokitchen/recipes/bogobe-jwa-lerotse-bw/,en,tool,native,tools/afrokitchen/recipes/bogobe-jwa-lerotse-bw/index.html,/tools/afrokitchen/recipes/bogobe-jwa-lerotse-bw/,Bogobe Jwa Lerotse Recipe | Botswana | AfroKitchen,Botswana sorghum porridge cooked with lerotse melon for a lightly sweet traditional staple.,Bogobe Jwa Lerotse,1,1,0,0,
/tools/afrokitchen/recipes/boli-ng/,en,tool,native,tools/afrokitchen/recipes/boli-ng/index.html,/tools/afrokitchen/recipes/boli-ng/,Boli Recipe | Nigeria | AfroKitchen,"Nigerian roasted plantain served hot with groundnuts or a spicy pepper sauce. Get ingredients, steps, timing and serving notes for this Nigeria recipe.",Boli,1,1,0,0,
/tools/afrokitchen/recipes/bolo-polanna-mz/,en,tool,native,tools/afrokitchen/recipes/bolo-polanna-mz/index.html,/tools/afrokitchen/recipes/bolo-polanna-mz/,Bolo Polana Recipe | Mozambique | AfroKitchen,"Bolo Polana is a dessert with cashew nuts and potato, citrus and vanilla. Serve. Get ingredients, steps, timing and serving notes for this Mozambique recipe.",Bolo Polana,1,1,0,0,
/tools/afrokitchen/recipes/boulaghmane-eh/,en,tool,native,tools/afrokitchen/recipes/boulaghmane-eh/index.html,/tools/afrokitchen/recipes/boulaghmane-eh/,Boulaghmane Recipe | Western Sahara | AfroKitchen,"Sahrawi roasted barley flour mixed with hot water, oil or butter, sugar, and milk into a quick desert porridge.",Boulaghmane,1,1,0,0,
/tools/afrokitchen/recipes/boule-td/,en,tool,native,tools/afrokitchen/recipes/boule-td/index.html,/tools/afrokitchen/recipes/boule-td/,Boule Recipe | Chad | AfroKitchen,"A smooth, firm millet or sorghum porridge shaped for scooping up Chadian sauces and stews.",Boule,1,1,0,0,
